country_code,country,year,slum_pct,urban_pop,slum_population,start_year,end_year,slum_change_total,urban_growth_total,slum_population_change_total
VGB,British Virgin Islands,2000,3.4601,8497.0,294.004697,2000,2022,-3.3244800000000003,147.11074496881253,-265.52856560000004
VGB,British Virgin Islands,2002,3.1657,9095.0,287.92041500000005,2000,2022,-3.3244800000000003,147.11074496881253,-265.52856560000004
VGB,British Virgin Islands,2004,2.8713,9904.0,284.373552,2000,2022,-3.3244800000000003,147.11074496881253,-265.52856560000004
VGB,British Virgin Islands,2006,2.5769,10830.0,279.07827,2000,2022,-3.3244800000000003,147.11074496881253,-265.52856560000004
VGB,British Virgin Islands,2008,2.2824,11892.0,271.423008,2000,2022,-3.3244800000000003,147.11074496881253,-265.52856560000004
VGB,British Virgin Islands,2010,1.988,12825.0,254.96099999999998,2000,2022,-3.3244800000000003,147.11074496881253,-265.52856560000004
VGB,British Virgin Islands,2012,1.6388,14425.0,236.3969,2000,2022,-3.3244800000000003,147.11074496881253,-265.52856560000004
VGB,British Virgin Islands,2014,1.6388,16090.0,263.68292,2000,2022,-3.3244800000000003,147.11074496881253,-265.52856560000004
VGB,British Virgin Islands,2016,1.6388,17000.0,278.596,2000,2022,-3.3244800000000003,147.11074496881253,-265.52856560000004
VGB,British Virgin Islands,2018,0.13562,17894.0,24.267842799999997,2000,2022,-3.3244800000000003,147.11074496881253,-265.52856560000004
VGB,British Virgin Islands,2020,0.13562,19745.0,26.778169,2000,2022,-3.3244800000000003,147.11074496881253,-265.52856560000004
VGB,British Virgin Islands,2022,0.13562,20997.0,28.476131399999996,2000,2022,-3.3244800000000003,147.11074496881253,-265.52856560000004
BRN,Brunei Darussalam,2000,37.41056,232494.0,86977.3073664,2000,2022,-15.813679999999998,46.46098393937048,-13437.123372000002
BRN,Brunei Darussalam,2002,35.7893,245219.0,87762.163567,2000,2022,-15.813679999999998,46.46098393937048,-13437.123372000002
BRN,Brunei Darussalam,2004,34.12692,257863.0,88000.6997196,2000,2022,-15.813679999999998,46.46098393937048,-13437.123372000002
BRN,Brunei Darussalam,2006,32.35866,269905.0,87337.641273,2000,2022,-15.813679999999998,46.46098393937048,-13437.123372000002
BRN,Brunei Darussalam,2008,30.56831,282562.0,86374.42810219999,2000,2022,-15.813679999999998,46.46098393937048,-13437.123372000002
BRN,Brunei Darussalam,2010,28.77162,295232.0,84943.0291584,2000,2022,-15.813679999999998,46.46098393937048,-13437.123372000002
BRN,Brunei Darussalam,2012,27.04235,305269.0,82551.9114215,2000,2022,-15.813679999999998,46.46098393937048,-13437.123372000002
BRN,Brunei Darussalam,2014,25.29948,312801.0,79137.02643479999,2000,2022,-15.813679999999998,46.46098393937048,-13437.123372000002
BRN,Brunei Darussalam,2016,23.5391,320167.0,75364.430297,2000,2022,-15.813679999999998,46.46098393937048,-13437.123372000002
BRN,Brunei Darussalam,2018,22.43622,327557.0,73491.4091454,2000,2022,-15.813679999999998,46.46098393937048,-13437.123372000002
BRN,Brunei Darussalam,2020,21.72738,334545.0,72687.863421,2000,2022,-15.813679999999998,46.46098393937048,-13437.123372000002
BRN,Brunei Darussalam,2022,21.59688,340513.0,73540.1839944,2000,2022,-15.813679999999998,46.46098393937048,-13437.123372000002
BGR,Bulgaria,2000,0.05,5577216.0,2788.608,2000,2022,0.14661000000000002,-14.822233888735886,6551.444422800001
BGR,Bulgaria,2002,0.1,5445723.0,5445.723,2000,2022,0.14661000000000002,-14.822233888735886,6551.444422800001
BGR,Bulgaria,2004,0.1,5395577.0,5395.577,2000,2022,0.14661000000000002,-14.822233888735886,6551.444422800001
BGR,Bulgaria,2006,0.1,5359292.0,5359.292,2000,2022,0.14661000000000002,-14.822233888735886,6551.444422800001
BGR,Bulgaria,2008,0.15,5312383.0,7968.5745,2000,2022,0.14661000000000002,-14.822233888735886,6551.444422800001
BGR,Bulgaria,2010,0.15,5288958.0,7933.437,2000,2022,0.14661000000000002,-14.822233888735886,6551.444422800001
BGR,Bulgaria,2012,0.15,5316384.0,7974.576,2000,2022,0.14661000000000002,-14.822233888735886,6551.444422800001
BGR,Bulgaria,2014,0.2,5169684.0,10339.368,2000,2022,0.14661000000000002,-14.822233888735886,6551.444422800001
BGR,Bulgaria,2016,0.2,5044786.0,10089.572,2000,2022,0.14661000000000002,-14.822233888735886,6551.444422800001
BGR,Bulgaria,2018,0.2,4939162.0,9878.324,2000,2022,0.14661000000000002,-14.822233888735886,6551.444422800001
BGR,Bulgaria,2020,0.25,4803232.0,12008.08,2000,2022,0.14661000000000002,-14.822233888735886,6551.444422800001
BGR,Bulgaria,2022,0.19661,4750548.0,9340.052422800001,2000,2022,0.14661000000000002,-14.822233888735886,6551.444422800001
BFA,Burkina Faso,2000,82.21152,2146640.0,1764785.3729279998,2000,2022,5.670230000000004,186.04102224872358,3631392.2366144992
BFA,Burkina Faso,2002,76.64539,2501314.0,1917141.8704246,2000,2022,5.670230000000004,186.04102224872358,3631392.2366144992
BFA,Burkina Faso,2004,71.07927,2880908.0,2047728.3757715998,2000,2022,5.670230000000004,186.04102224872358,3631392.2366144992
BFA,Burkina Faso,2006,65.51314,3241678.0,2123725.0464892,2000,2022,5.670230000000004,186.04102224872358,3631392.2366144992
BFA,Burkina Faso,2008,59.94701,3564805.0,2136994.0098305,2000,2022,5.670230000000004,186.04102224872358,3631392.2366144992
BFA,Burkina Faso,2010,54.38089,3900977.0,2121386.0112953,2000,2022,5.670230000000004,186.04102224872358,3631392.2366144992
BFA,Burkina Faso,2012,48.81476,4258760.0,2078903.472976,2000,2022,5.670230000000004,186.04102224872358,3631392.2366144992
BFA,Burkina Faso,2014,43.24863,4626895.0,2001068.6990385,2000,2022,5.670230000000004,186.04102224872358,3631392.2366144992
BFA,Burkina Faso,2016,37.6825,4992552.0,1881318.4074,2000,2022,5.670230000000004,186.04102224872358,3631392.2366144992
BFA,Burkina Faso,2018,32.11638,5330964.0,1712112.6559032,2000,2022,5.670230000000004,186.04102224872358,3631392.2366144992
BFA,Burkina Faso,2020,26.55025,5661318.0,1503094.0822949999,2000,2022,5.670230000000004,186.04102224872358,3631392.2366144992
BFA,Burkina Faso,2022,87.88175,6140271.0,5396177.609542499,2000,2022,5.670230000000004,186.04102224872358,3631392.2366144992
BDI,Burundi,2000,79.7,520450.0,414798.65,2000,2022,-42.94832,471.2942645787299,677939.4189568
BDI,Burundi,2002,79.7,576713.0,459640.261,2000,2022,-42.94832,471.2942645787299,677939.4189568
BDI,Burundi,2004,77.04306,652005.0,502324.60335299995,2000,2022,-42.94832,471.2942645787299,677939.4189568
BDI,Burundi,2006,71.68054,744445.0,533622.1960029999,2000,2022,-42.94832,471.2942645787299,677939.4189568
BDI,Burundi,2008,66.31802,859617.0,570080.9739834,2000,2022,-42.94832,471.2942645787299,677939.4189568
BDI,Burundi,2010,60.9555,1029938.0,627803.8575899999,2000,2022,-42.94832,471.2942645787299,677939.4189568
BDI,Burundi,2012,55.59298,1231129.0,684421.2987441999,2000,2022,-42.94832,471.2942645787299,677939.4189568
BDI,Burundi,2014,50.23046,1488640.0,747750.719744,2000,2022,-42.94832,471.2942645787299,677939.4189568
BDI,Burundi,2016,44.86794,1755388.0,787606.4346071999,2000,2022,-42.94832,471.2942645787299,677939.4189568
BDI,Burundi,2018,39.50542,2096990.0,828424.706858,2000,2022,-42.94832,471.2942645787299,677939.4189568
BDI,Burundi,2020,36.8,2514701.0,925409.968,2000,2022,-42.94832,471.2942645787299,677939.4189568
BDI,Burundi,2022,36.75168,2973301.0,1092738.0689568,2000,2022,-42.94832,471.2942645787299,677939.4189568
CPV,Cabo Verde,2000,70.86701,244488.0,173261.3354088,2000,2022,-24.455539999999992,59.50926016818821,7734.57941190002
CPV,Cabo Verde,2002,68.62824,259539.0,178117.04781360002,2000,2022,-24.455539999999992,59.50926016818821,7734.57941190002
CPV,Cabo Verde,2004,66.26286,273566.0,181272.6555876,2000,2022,-24.455539999999992,59.50926016818821,7734.57941190002
CPV,Cabo Verde,2006,63.82988,287239.0,183344.30901320002,2000,2022,-24.455539999999992,59.50926016818821,7734.57941190002
CPV,Cabo Verde,2008,61.43036,301185.0,185019.029766,2000,2022,-24.455539999999992,59.50926016818821,7734.57941190002
CPV,Cabo Verde,2010,58.95417,315033.0,185725.09037609998,2000,2022,-24.455539999999992,59.50926016818821,7734.57941190002
CPV,Cabo Verde,2012,56.46129,326249.0,184204.3940121,2000,2022,-24.455539999999992,59.50926016818821,7734.57941190002
CPV,Cabo Verde,2014,53.93736,337154.0,181851.9667344,2000,2022,-24.455539999999992,59.50926016818821,7734.57941190002
CPV,Cabo Verde,2016,51.40312,348718.0,179251.9320016,2000,2022,-24.455539999999992,59.50926016818821,7734.57941190002
CPV,Cabo Verde,2018,49.20007,361429.0,177823.3210003,2000,2022,-24.455539999999992,59.50926016818821,7734.57941190002
CPV,Cabo Verde,2020,46.67545,375118.0,175088.014531,2000,2022,-24.455539999999992,59.50926016818821,7734.57941190002
CPV,Cabo Verde,2022,46.41147,389981.0,180995.9148207,2000,2022,-24.455539999999992,59.50926016818821,7734.57941190002
KHM,Cambodia,2000,84.8,2321013.0,1968219.024,2000,2022,-42.53017,199.22839725585337,967475.6202789999
KHM,Cambodia,2002,79.2,2417253.0,1914464.3760000002,2000,2022,-42.53017,199.22839725585337,967475.6202789999
KHM,Cambodia,2004,73.6,2514030.0,1850326.08,2000,2022,-42.53017,199.22839725585337,967475.6202789999
KHM,Cambodia,2006,67.9,2622783.0,1780869.6570000001,2000,2022,-42.53017,199.22839725585337,967475.6202789999
KHM,Cambodia,2008,62.3,2762556.0,1721072.388,2000,2022,-42.53017,199.22839725585337,967475.6202789999
KHM,Cambodia,2010,56.6,3063021.0,1733669.8860000002,2000,2022,-42.53017,199.22839725585337,967475.6202789999
KHM,Cambodia,2012,51.0,3578018.0,1824789.18,2000,2022,-42.53017,199.22839725585337,967475.6202789999
KHM,Cambodia,2014,45.4,4283067.0,1944512.4179999998,2000,2022,-42.53017,199.22839725585337,967475.6202789999
KHM,Cambodia,2016,39.7,5148474.0,2043944.178,2000,2022,-42.53017,199.22839725585337,967475.6202789999
KHM,Cambodia,2018,39.7,6125801.0,2431942.997,2000,2022,-42.53017,199.22839725585337,967475.6202789999
KHM,Cambodia,2020,39.7,6662201.0,2644893.7970000003,2000,2022,-42.53017,199.22839725585337,967475.6202789999
KHM,Cambodia,2022,42.26983,6945130.0,2935694.644279,2000,2022,-42.53017,199.22839725585337,967475.6202789999
CMR,Cameroon,2000,65.3638,6896344.0,4507712.499472,2000,2022,-32.692009999999996,119.76042668405171,443839.39731450006
CMR,Cameroon,2002,62.0946,7431715.0,4614693.70239,2000,2022,-32.692009999999996,119.76042668405171,443839.39731450006
CMR,Cameroon,2004,58.8254,8003379.0,4708019.710266001,2000,2022,-32.692009999999996,119.76042668405171,443839.39731450006
CMR,Cameroon,2006,55.55619,8635576.0,4797597.0101544,2000,2022,-32.692009999999996,119.76042668405171,443839.39731450006
CMR,Cameroon,2008,52.28699,9302971.0,4864243.5164729,2000,2022,-32.692009999999996,119.76042668405171,443839.39731450006
CMR,Cameroon,2010,49.01779,10001311.0,4902421.6232269,2000,2022,-32.692009999999996,119.76042668405171,443839.39731450006
CMR,Cameroon,2012,45.74859,10735368.0,4911279.4913112,2000,2022,-32.692009999999996,119.76042668405171,443839.39731450006
CMR,Cameroon,2014,42.47939,11537190.0,4900927.935141,2000,2022,-32.692009999999996,119.76042668405171,443839.39731450006
CMR,Cameroon,2016,39.21019,12426367.0,4872402.110797299,2000,2022,-32.692009999999996,119.76042668405171,443839.39731450006
CMR,Cameroon,2018,35.94099,13304652.0,4781823.6448548,2000,2022,-32.692009999999996,119.76042668405171,443839.39731450006
CMR,Cameroon,2020,32.67179,14220747.0,4646172.5962713,2000,2022,-32.692009999999996,119.76042668405171,443839.39731450006
CMR,Cameroon,2022,32.67179,15155435.0,4951551.8967865,2000,2022,-32.692009999999996,119.76042668405171,443839.39731450006
CAN,Canada,2000,0.25,24127975.0,60319.9375,2000,2022,0.8458300000000001,32.89046014014852,291044.54999910004
CAN,Canada,2002,0.25,24804820.0,62012.05,2000,2022,0.8458300000000001,32.89046014014852,291044.54999910004
CAN,Canada,2004,0.25,25452772.0,63631.93,2000,2022,0.8458300000000001,32.89046014014852,291044.54999910004
CAN,Canada,2006,0.3,26128307.0,78384.921,2000,2022,0.8458300000000001,32.89046014014852,291044.54999910004
CAN,Canada,2008,0.45,26818233.0,120682.04850000002,2000,2022,0.8458300000000001,32.89046014014852,291044.54999910004
CAN,Canada,2010,0.5,27548892.0,137744.46,2000,2022,0.8458300000000001,32.89046014014852,291044.54999910004
CAN,Canada,2012,0.55,28170388.0,154937.13400000002,2000,2022,0.8458300000000001,32.89046014014852,291044.54999910004
CAN,Canada,2014,0.65,28776424.0,187046.75600000002,2000,2022,0.8458300000000001,32.89046014014852,291044.54999910004
CAN,Canada,2016,0.7,29358914.0,205512.398,2000,2022,0.8458300000000001,32.89046014014852,291044.54999910004
CAN,Canada,2018,0.8,30232734.0,241861.872,2000,2022,0.8458300000000001,32.89046014014852,291044.54999910004
CAN,Canada,2020,0.8,31164845.0,249318.76,2000,2022,0.8458300000000001,32.89046014014852,291044.54999910004
CAN,Canada,2022,1.09583,32063777.0,351364.48749910004,2000,2022,0.8458300000000001,32.89046014014852,291044.54999910004
CYM,Cayman Islands,2002,4.15,42514.0,1764.3310000000001,2002,2022,1.3292099999999998,68.39394081949476,2158.2902311000003
CYM,Cayman Islands,2004,4.15,45352.0,1882.1080000000002,2002,2022,1.3292099999999998,68.39394081949476,2158.2902311000003
CYM,Cayman Islands,2006,4.15,48232.0,2001.6280000000002,2002,2022,1.3292099999999998,68.39394081949476,2158.2902311000003
CYM,Cayman Islands,2008,4.15,51151.0,2122.7665,2002,2022,1.3292099999999998,68.39394081949476,2158.2902311000003
CYM,Cayman Islands,2010,4.15,54099.0,2245.1085000000003,2002,2022,1.3292099999999998,68.39394081949476,2158.2902311000003
CYM,Cayman Islands,2012,4.15,57136.0,2371.1440000000002,2002,2022,1.3292099999999998,68.39394081949476,2158.2902311000003
CYM,Cayman Islands,2014,4.15,60160.0,2496.6400000000003,2002,2022,1.3292099999999998,68.39394081949476,2158.2902311000003
CYM,Cayman Islands,2016,4.15,63100.0,2618.65,2002,2022,1.3292099999999998,68.39394081949476,2158.2902311000003
CYM,Cayman Islands,2022,5.47921,71591.0,3922.6212311000004,2002,2022,1.3292099999999998,68.39394081949476,2158.2902311000003
CAF,Central African Republic,2000,85.96516,1445255.0,1242415.7731579999,2000,2022,-17.052059999999997,52.65029354681354,277935.39120800025
CAF,Central African Republic,2002,83.12315,1514977.0,1259296.6041754999,2000,2022,-17.052059999999997,52.65029354681354,277935.39120800025
CAF,Central African Republic,2004,80.28114,1591709.0,1277842.1306826,2000,2022,-17.052059999999997,52.65029354681354,277935.39120800025
CAF,Central African Republic,2006,77.43913,1669365.0,1292741.7325245,2000,2022,-17.052059999999997,52.65029354681354,277935.39120800025
CAF,Central African Republic,2008,74.59712,1748254.0,1304147.1342848002,2000,2022,-17.052059999999997,52.65029354681354,277935.39120800025
CAF,Central African Republic,2010,71.75511,1735397.0,1245236.0262867,2000,2022,-17.052059999999997,52.65029354681354,277935.39120800025
CAF,Central African Republic,2012,68.9131,1799622.0,1240175.3084820001,2000,2022,-17.052059999999997,52.65029354681354,277935.39120800025
CAF,Central African Republic,2014,68.9131,1831827.0,1262368.7723370001,2000,2022,-17.052059999999997,52.65029354681354,277935.39120800025
CAF,Central African Republic,2016,68.9131,1903418.0,1311704.349758,2000,2022,-17.052059999999997,52.65029354681354,277935.39120800025
CAF,Central African Republic,2018,68.9131,2014030.0,1387930.50793,2000,2022,-17.052059999999997,52.65029354681354,277935.39120800025
CAF,Central African Republic,2020,68.9131,2126519.0,1465450.1649890002,2000,2022,-17.052059999999997,52.65029354681354,277935.39120800025
CAF,Central African Republic,2022,68.9131,2206186.0,1520351.164366,2000,2022,-17.052059999999997,52.65029354681354,277935.39120800025
TCD,Chad,2000,91.58375,1843104.0,1687983.7596,2000,2022,-9.583749999999995,157.9749162282758,2210907.9603999997
TCD,Chad,2002,90.45647,1978284.0,1789485.8729748,2000,2022,-9.583749999999995,157.9749162282758,2210907.9603999997
TCD,Chad,2004,89.32919,2156396.0,1926291.0799923998,2000,2022,-9.583749999999995,157.9749162282758,2210907.9603999997
TCD,Chad,2006,88.20191,2330037.0,2055137.1377066998,2000,2022,-9.583749999999995,157.9749162282758,2210907.9603999997
TCD,Chad,2008,87.07463,2499030.0,2176021.126089,2000,2022,-9.583749999999995,157.9749162282758,2210907.9603999997
TCD,Chad,2010,85.94735,2689958.0,2311947.617113,2000,2022,-9.583749999999995,157.9749162282758,2210907.9603999997
TCD,Chad,2012,84.82007,2920448.0,2477126.0379136,2000,2022,-9.583749999999995,157.9749162282758,2210907.9603999997
TCD,Chad,2014,83.69279,3196631.0,2675349.6699049002,2000,2022,-9.583749999999995,157.9749162282758,2210907.9603999997
TCD,Chad,2016,82.56551,3493295.0,2884256.8325545,2000,2022,-9.583749999999995,157.9749162282758,2210907.9603999997
TCD,Chad,2018,82.0,3853108.0,3159548.5599999996,2000,2022,-9.583749999999995,157.9749162282758,2210907.9603999997
TCD,Chad,2020,82.0,4260385.0,3493515.6999999997,2000,2022,-9.583749999999995,157.9749162282758,2210907.9603999997
TCD,Chad,2022,82.0,4754746.0,3898891.7199999997,2000,2022,-9.583749999999995,157.9749162282758,2210907.9603999997
CHL,Chile,2000,14.616,13375155.0,1954912.6548,2000,2022,-7.292,29.581451579439637,-685537.4819999998
CHL,Chile,2002,10.97,13734773.0,1506704.5981,2000,2022,-7.292,29.581451579439637,-685537.4819999998
CHL,Chile,2004,7.324,14039859.0,1028279.27316,2000,2022,-7.292,29.581451579439637,-685537.4819999998
CHL,Chile,2006,7.3,14332047.0,1046239.431,2000,2022,-7.292,29.581451579439637,-685537.4819999998
CHL,Chile,2008,7.3,14629136.0,1067926.9279999998,2000,2022,-7.292,29.581451579439637,-685537.4819999998
CHL,Chile,2022,7.324,17331720.0,1269375.1728,2000,2022,-7.292,29.581451579439637,-685537.4819999998
CHN,China,2022,26.32091,920987153.0,242412199.65269232,2022,2022,0.0,0.0,0.0
COL,Colombia,2000,21.17683,29063115.0,6154646.4562545,2000,2022,-11.47683,38.93773946805082,-2237821.8612545
COL,Colombia,2002,19.83238,30321113.0,6013398.3503894,2000,2022,-11.47683,38.93773946805082,-2237821.8612545
COL,Colombia,2004,18.48794,31493071.0,5822420.070637399,2000,2022,-11.47683,38.93773946805082,-2237821.8612545
COL,Colombia,2006,17.14349,32514349.0,5574094.1693801,2000,2022,-11.47683,38.93773946805082,-2237821.8612545
COL,Colombia,2008,15.79905,33457843.0,5286021.3444915,2000,2022,-11.47683,38.93773946805082,-2237821.8612545
COL,Colombia,2010,14.4546,34354636.0,4965825.215255999,2000,2022,-11.47683,38.93773946805082,-2237821.8612545
COL,Colombia,2012,13.11016,35174755.0,4611466.660108,2000,2022,-11.47683,38.93773946805082,-2237821.8612545
COL,Colombia,2014,11.76571,35904667.0,4224438.9956857,2000,2022,-11.47683,38.93773946805082,-2237821.8612545
COL,Colombia,2016,10.42127,36623480.0,3816631.734196,2000,2022,-11.47683,38.93773946805082,-2237821.8612545
COL,Colombia,2018,9.7,37886343.0,3674975.2709999997,2000,2022,-11.47683,38.93773946805082,-2237821.8612545
COL,Colombia,2020,9.7,39308245.0,3812899.7649999997,2000,2022,-11.47683,38.93773946805082,-2237821.8612545
COL,Colombia,2022,9.7,40379635.0,3916824.5949999997,2000,2022,-11.47683,38.93773946805082,-2237821.8612545
COM,Comoros,2000,64.49449,150296.0,96932.63869040001,2000,2022,-15.992939999999997,81.90903284185873,35671.56904059999
COM,Comoros,2002,65.08643,156267.0,101708.6115681,2000,2022,-15.992939999999997,81.90903284185873,35671.56904059999
COM,Comoros,2004,65.67836,162363.0,106637.3556468,2000,2022,-15.992939999999997,81.90903284185873,35671.56904059999
COM,Comoros,2006,66.27029,170022.0,112674.0724638,2000,2022,-15.992939999999997,81.90903284185873,35671.56904059999
COM,Comoros,2008,66.86223,178845.0,119579.7552435,2000,2022,-15.992939999999997,81.90903284185873,35671.56904059999
COM,Comoros,2010,67.45416,188947.0,127452.61169519999,2000,2022,-15.992939999999997,81.90903284185873,35671.56904059999
COM,Comoros,2012,68.0461,200385.0,136354.177485,2000,2022,-15.992939999999997,81.90903284185873,35671.56904059999
COM,Comoros,2014,68.63803,213666.0,146656.1331798,2000,2022,-15.992939999999997,81.90903284185873,35671.56904059999
